flightId,originName,destinationName,classTypeName,statusName,airlineName,airlineCode,flightNumber,leaveDateTime,arrivalDateTime,priceChild,priceAdult,priceInfant,isCharter,isAdditionalServices,stars,maxAllowedBaggage,terminal,hasTripInsurance,hasFreeCancelation,hasReissue
FD:THR:AWZ:240427:1000:V:4013ET:10000000,تهران,اهواز,اکونومی,کنسل شده,زاگرس,ZV,4013,2024-04-27T10:00:00,2024-04-27T11:15:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 1,False,False,False
FD:THR:AWZ:240427:1700:V:4021EYV:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,زاگرس,ZV,4021,2024-04-27T17:00:00,2024-04-27T18:15:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 1,False,False,False
FD:THR:AWZ:240427:0525:W:5852EL:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,وارش,VR,5852,2024-04-27T05:25:00,2024-04-27T06:45:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 1,False,False,False
FD:THR:AWZ:240427:1650:H:5625EGH:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,آتا,I3,5625,2024-04-27T16:50:00,2024-04-27T17:50:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 2,False,False,False
FD:THR:AWZ:240427:2040:H:5635EGH:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,آتا,I3,5635,2024-04-27T20:40:00,2024-04-27T21:40:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 2,False,False,False
FD:THR:AWZ:240427:0530:H:5695EGH:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,آتا,I3,5695,2024-04-27T05:30:00,2024-04-27T06:30:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 2,False,False,False
FD:THR:AWZ:240427:0930:H:5673EGH:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,آتا,I3,5673,2024-04-27T09:30:00,2024-04-27T10:30:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 2,False,False,False
FD:THR:AWZ:240427:1800:Y:7426EGB:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,فلای پرشیا,FP,7426,2024-04-27T18:00:00,2024-04-27T19:10:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 4,False,False,False
FD:THR:AWZ:240427:1155:3:8756BC:10000000,تهران,اهواز,بیزینس,کنسل شده,چابهار,RI,8756,2024-04-27T11:55:00,2024-04-27T13:00:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 1,False,False,False
FD:THR:AWZ:240427:2020:3:8792EH:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,چابهار,RI,8792,2024-04-27T20:20:00,2024-04-27T21:35:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 1,False,False,False
FD:THR:AWZ:240427:1155:3:8756EG:10000000,تهران,اهواز,اکونومی,کنسل شده,چابهار,RI,8756,2024-04-27T11:55:00,2024-04-27T13:00:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 1,False,False,False
FD:THR:AWZ:240427:2150:O:2620EB:10000000,تهران,اهواز,اکونومی,کنسل شده,کارون,NV,2620,2024-04-27T21:50:00,2024-04-27T23:05:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 2,False,False,False
FD:THR:AWZ:240428:1000:V:4013ET:10000000,تهران,اهواز,اکونومی,کنسل شده,زاگرس,ZV,4013,2024-04-28T10:00:00,2024-04-28T11:15:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 1,False,False,False
FD:THR:AWZ:240428:1700:V:4021EYV:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,زاگرس,ZV,4021,2024-04-28T17:00:00,2024-04-28T18:15:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 1,False,False,False
FD:THR:AWZ:240428:0530:W:5852EL:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,وارش,VR,5852,2024-04-28T05:30:00,2024-04-28T06:45:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 1,False,False,False
FD:THR:AWZ:240428:0530:H:5695EGH:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,آتا,I3,5695,2024-04-28T05:30:00,2024-04-28T06:30:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 2,False,False,False
FD:THR:AWZ:240428:0940:H:5627EGH:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,آتا,I3,5627,2024-04-28T09:40:00,2024-04-28T10:40:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 2,False,False,False
FD:THR:AWZ:240428:0930:H:5673EGH:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,آتا,I3,5673,2024-04-28T09:30:00,2024-04-28T10:30:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 2,False,False,False
FD:THR:AWZ:240428:2050:H:5635EGH:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,آتا,I3,5635,2024-04-28T20:50:00,2024-04-28T21:50:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 2,False,False,False
FD:THR:AWZ:240428:1700:H:5625EGH:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,آتا,I3,5625,2024-04-28T17:00:00,2024-04-28T18:00:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 2,False,False,False
FD:THR:AWZ:240428:1550:Y:7426EGD:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,فلای پرشیا,FP,7426,2024-04-28T15:50:00,2024-04-28T17:00:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 4,False,False,False
FD:THR:AWZ:240428:0650:3:8756EG:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,چابهار,RI,8756,2024-04-28T06:50:00,2024-04-28T08:00:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 1,False,False,False
FD:THR:AWZ:240428:0650:3:8756BC:10000000,تهران,اهواز,بیزینس,تکمیل ظرفیت,چابهار,RI,8756,2024-04-28T06:50:00,2024-04-28T08:00:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 1,False,False,False
FD:THR:AWZ:240428:2020:3:8792EH:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,چابهار,RI,8792,2024-04-28T20:20:00,2024-04-28T21:30:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 1,False,False,False
FD:THR:AWZ:240428:2100:O:2618EB:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,کارون,NV,2618,2024-04-28T21:00:00,2024-04-28T22:15:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 2,False,False,False
FD:THR:AWZ:240428:1630:O:2614EB:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,کارون,NV,2614,2024-04-28T16:30:00,2024-04-28T17:45:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 2,False,False,False
FD:THR:AWZ:240428:1815:A:830EY:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,آسمان,EP,830,2024-04-28T18:15:00,2024-04-28T19:25:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 4,False,False,False
FD:THR:AWZ:240428:2205:E:18EJ:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,کاسپین,IV,18,2024-04-28T22:05:00,2024-04-28T23:05:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 4,False,False,False
FD:THR:AWZ:240428:0550:Q:1210EA:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,قشم ایر,QB,1210,2024-04-28T05:50:00,2024-04-28T07:05:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 2,False,False,False
FD:THR:AWZ:240429:2110:O:2618ES:1949504,تهران,اهواز,اکونومی,,کارون,NV,2618,2024-04-29T21:10:00,2024-04-29T22:10:00,14647000,19495000,3500000,False,False,3,20,فرودگاه مهرآباد - ترمینال 2,False,True,False
FD:THR:AWZ:240429:2110:O:2618EQ:1989804,تهران,اهواز,اکونومی,,کارون,NV,2618,2024-04-29T21:10:00,2024-04-29T22:10:00,14949000,19898000,3500000,False,False,3,20,فرودگاه مهرآباد - ترمینال 2,False,True,False
FD:THR:AWZ:240429:2130:K:7031BCP:4046404,تهران,اهواز,بیزینس,,کیش ایر,Y9,7031,2024-04-29T21:30:00,2024-04-29T22:30:00,20283000,40464000,2320000,False,False,3,25,فرودگاه مهرآباد - ترمینال 1,False,True,False
FD:THR:AWZ:240429:2130:K:7031ERR:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,کیش ایر,Y9,7031,2024-04-29T21:30:00,2024-04-29T22:30:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 1,False,False,False
FD:THR:AWZ:240429:1000:V:4013ET:10000000,تهران,اهواز,اکونومی,کنسل شده,زاگرس,ZV,4013,2024-04-29T10:00:00,2024-04-29T11:15:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 1,False,False,False
FD:THR:AWZ:240429:1700:V:4021EYV:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,زاگرس,ZV,4021,2024-04-29T17:00:00,2024-04-29T18:15:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 1,False,False,False
FD:THR:AWZ:240429:0530:W:5852EL:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,وارش,VR,5852,2024-04-29T05:30:00,2024-04-29T06:45:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 1,False,False,False
FD:THR:AWZ:240429:0930:H:5635EGH:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,آتا,I3,5635,2024-04-29T09:30:00,2024-04-29T10:30:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 2,False,False,False
FD:THR:AWZ:240429:2020:H:5673EGH:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,آتا,I3,5673,2024-04-29T20:20:00,2024-04-29T21:20:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 2,False,False,False
FD:THR:AWZ:240429:1700:H:5625EGH:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,آتا,I3,5625,2024-04-29T17:00:00,2024-04-29T18:00:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 2,False,False,False
FD:THR:AWZ:240429:0530:H:5695EGH:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,آتا,I3,5695,2024-04-29T05:30:00,2024-04-29T06:30:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 2,False,False,False
FD:THR:AWZ:240429:1550:H:5627EGH:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,آتا,I3,5627,2024-04-29T15:50:00,2024-04-29T16:50:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 2,False,False,False
FD:THR:AWZ:240429:0720:3:8756EG:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,چابهار,RI,8756,2024-04-29T07:20:00,2024-04-29T08:30:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 1,False,False,False
FD:THR:AWZ:240429:2025:3:8792EH:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,چابهار,RI,8792,2024-04-29T20:25:00,2024-04-29T21:35:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 1,False,False,False
FD:THR:AWZ:240429:0720:3:8756BC:10000000,تهران,اهواز,بیزینس,تکمیل ظرفیت,چابهار,RI,8756,2024-04-29T07:20:00,2024-04-29T08:30:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 1,False,False,False
FD:THR:AWZ:240429:2200:E:18EJ:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,کاسپین,IV,18,2024-04-29T22:00:00,2024-04-29T23:00:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 4,False,False,False
FD:THR:AWZ:240429:0630:Q:1210EA:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,قشم ایر,QB,1210,2024-04-29T06:30:00,2024-04-29T07:45:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 2,False,False,False
FD:THR:AWZ:240430:1000:V:4013ET:10000000,تهران,اهواز,اکونومی,کنسل شده,زاگرس,ZV,4013,2024-04-30T10:00:00,2024-04-30T11:15:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 1,False,False,False
FD:THR:AWZ:240430:1700:V:4021EYV:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,زاگرس,ZV,4021,2024-04-30T17:00:00,2024-04-30T18:15:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 1,False,False,False
FD:THR:AWZ:240430:0540:W:5852EL:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,وارش,VR,5852,2024-04-30T05:40:00,2024-04-30T07:00:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 1,False,False,False
FD:THR:AWZ:240430:0930:H:5627EGH:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,آتا,I3,5627,2024-04-30T09:30:00,2024-04-30T10:30:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 2,False,False,False
FD:THR:AWZ:240430:0530:H:5695EGH:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,آتا,I3,5695,2024-04-30T05:30:00,2024-04-30T06:30:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 2,False,False,False
FD:THR:AWZ:240430:2040:H:5635EGH:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,آتا,I3,5635,2024-04-30T20:40:00,2024-04-30T21:40:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 2,False,False,False
FD:THR:AWZ:240430:1700:H:5625EGH:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,آتا,I3,5625,2024-04-30T17:00:00,2024-04-30T18:00:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 2,False,False,False
FD:THR:AWZ:240430:0700:3:8756EG:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,چابهار,RI,8756,2024-04-30T07:00:00,2024-04-30T08:10:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 1,False,False,False
FD:THR:AWZ:240430:2025:3:8792EH:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,چابهار,RI,8792,2024-04-30T20:25:00,2024-04-30T21:35:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 1,False,False,False
FD:THR:AWZ:240430:0700:3:8756BC:10000000,تهران,اهواز,بیزینس,تکمیل ظرفیت,چابهار,RI,8756,2024-04-30T07:00:00,2024-04-30T08:10:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 1,False,False,False
FD:THR:AWZ:240430:2225:O:2674EB:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,کارون,NV,2674,2024-04-30T22:25:00,2024-04-30T23:25:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 2,False,False,False
FD:THR:AWZ:240501:1700:V:4021EYV:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,زاگرس,ZV,4021,2024-05-01T17:00:00,2024-05-01T18:15:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 1,False,False,False
FD:THR:AWZ:240501:1000:V:4013ET:10000000,تهران,اهواز,اکونومی,کنسل شده,زاگرس,ZV,4013,2024-05-01T10:00:00,2024-05-01T11:15:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 1,False,False,False
FD:THR:AWZ:240501:0530:W:5852EL:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,وارش,VR,5852,2024-05-01T05:30:00,2024-05-01T06:45:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 1,False,False,False
FD:THR:AWZ:240501:0940:H:5627EGH:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,آتا,I3,5627,2024-05-01T09:40:00,2024-05-01T10:40:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 2,False,False,False
FD:THR:AWZ:240501:0530:H:5695EGH:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,آتا,I3,5695,2024-05-01T05:30:00,2024-05-01T06:30:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 2,False,False,False
FD:THR:AWZ:240501:2045:H:5635EGH:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,آتا,I3,5635,2024-05-01T20:45:00,2024-05-01T21:45:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 2,False,False,False
FD:THR:AWZ:240501:1700:H:5625EGH:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,آتا,I3,5625,2024-05-01T17:00:00,2024-05-01T18:00:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 2,False,False,False
FD:THR:AWZ:240501:2035:3:8792EH:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,چابهار,RI,8792,2024-05-01T20:35:00,2024-05-01T21:45:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 1,False,False,False
FD:THR:AWZ:240501:0700:3:8756EG:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,چابهار,RI,8756,2024-05-01T07:00:00,2024-05-01T08:05:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 1,False,False,False
FD:THR:AWZ:240501:0700:3:8756BC:10000000,تهران,اهواز,بیزینس,تکمیل ظرفیت,چابهار,RI,8756,2024-05-01T07:00:00,2024-05-01T08:05:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 1,False,False,False
FD:THR:AWZ:240501:2220:1:6708EY:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,اروان,A1,6708,2024-05-01T22:20:00,2024-05-01T23:50:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 1,False,False,False
FD:THR:AWZ:240502:2130:O:2668EY:1848604,تهران,اهواز,اکونومی,,کارون,NV,2668,2024-05-02T21:30:00,2024-05-02T22:45:00,13891000,18486000,3500000,False,False,3,20,فرودگاه مهرآباد - ترمینال 2,False,True,False
FD:THR:AWZ:240502:1540:O:2600EY:1848604,تهران,اهواز,اکونومی,,کارون,NV,2600,2024-05-02T15:40:00,2024-05-02T16:40:00,13891000,18486000,3500000,False,False,3,20,فرودگاه مهرآباد - ترمینال 2,False,True,False
FD:THR:AWZ:240502:1700:V:4021EVO:1994403,تهران,اهواز,اکونومی,,زاگرس,ZV,4021,2024-05-02T17:00:00,2024-05-02T18:15:00,16967000,19944000,1507000,False,False,3,20,فرودگاه مهرآباد - ترمینال 1,False,True,False
FD:THR:AWZ:240502:0530:W:5852EL:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,وارش,VR,5852,2024-05-02T05:30:00,2024-05-02T06:45:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 1,False,False,False
FD:THR:AWZ:240502:0550:H:5627EGH:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,آتا,I3,5627,2024-05-02T05:50:00,2024-05-02T06:50:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 2,False,False,False
FD:THR:AWZ:240502:1645:H:5625EGH:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,آتا,I3,5625,2024-05-02T16:45:00,2024-05-02T17:45:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 2,False,False,False
FD:THR:AWZ:240502:2050:H:5635EGH:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,آتا,I3,5635,2024-05-02T20:50:00,2024-05-02T21:50:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 2,False,False,False
FD:THR:AWZ:240502:0710:3:8756BC:10000000,تهران,اهواز,بیزینس,تکمیل ظرفیت,چابهار,RI,8756,2024-05-02T07:10:00,2024-05-02T08:15:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 1,False,False,False
FD:THR:AWZ:240502:0710:3:8756EG:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,چابهار,RI,8756,2024-05-02T07:10:00,2024-05-02T08:15:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 1,False,False,False
FD:THR:AWZ:240502:2030:3:8792EH:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,چابهار,RI,8792,2024-05-02T20:30:00,2024-05-02T21:40:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 1,False,False,False
FD:THR:AWZ:240502:1715:O:2620EB:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,کارون,NV,2620,2024-05-02T17:15:00,2024-05-02T18:30:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 2,False,False,False
FD:THR:AWZ:240502:2200:A:832EY:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,آسمان,EP,832,2024-05-02T22:00:00,2024-05-02T23:10:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 4,False,False,False
FD:THR:AWZ:240502:1150:E:18EJ:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,کاسپین,IV,18,2024-05-02T11:50:00,2024-05-02T12:50:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 4,False,False,False
FD:THR:AWZ:240502:0630:Q:1210EA:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,قشم ایر,QB,1210,2024-05-02T06:30:00,2024-05-02T07:45:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 2,False,False,False
FD:THR:AWZ:240503:0550:H:5627ER:1646204,تهران,اهواز,اکونومی,,آتا,I3,5627,2024-05-03T05:50:00,2024-05-03T06:50:00,12372000,16462000,1707000,False,False,3,20,فرودگاه مهرآباد - ترمینال 2,False,True,False
FD:THR:AWZ:240503:2145:O:2616EQ:1989804,تهران,اهواز,اکونومی,,کارون,NV,2616,2024-05-03T21:45:00,2024-05-03T22:45:00,14949000,19898000,3500000,False,False,3,20,فرودگاه مهرآباد - ترمینال 2,False,True,False
FD:THR:AWZ:240503:1700:V:4021EVO:1994403,تهران,اهواز,اکونومی,,زاگرس,ZV,4021,2024-05-03T17:00:00,2024-05-03T18:15:00,16967000,19944000,1507000,False,False,3,20,فرودگاه مهرآباد - ترمینال 1,False,True,False
FD:THR:AWZ:240503:1950:W:5852EL:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,وارش,VR,5852,2024-05-03T19:50:00,2024-05-03T21:00:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 1,False,False,False
FD:THR:AWZ:240503:0530:H:5695EGH:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,آتا,I3,5695,2024-05-03T05:30:00,2024-05-03T06:30:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 2,False,False,False
FD:THR:AWZ:240503:1700:H:5625EGH:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,آتا,I3,5625,2024-05-03T17:00:00,2024-05-03T18:00:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 2,False,False,False
FD:THR:AWZ:240503:2025:3:8792EH:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,چابهار,RI,8792,2024-05-03T20:25:00,2024-05-03T21:35:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 1,False,False,False
FD:THR:AWZ:240503:0705:3:8756BC:10000000,تهران,اهواز,بیزینس,تکمیل ظرفیت,چابهار,RI,8756,2024-05-03T07:05:00,2024-05-03T08:10:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 1,False,False,False
FD:THR:AWZ:240503:0705:3:8756EG:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,چابهار,RI,8756,2024-05-03T07:05:00,2024-05-03T08:10:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 1,False,False,False
FD:THR:AWZ:240503:2135:E:18EJ:10000000,تهران,اهواز,اکونومی,تکمیل ظرفیت,کاسپین,IV,18,2024-05-03T21:35:00,2024-05-03T22:35:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 4,False,False,False
FD:THR:SYZ:240427:2140:V:4077EYV:10000000,تهران,شیراز,اکونومی,تکمیل ظرفیت,زاگرس,ZV,4077,2024-04-27T21:40:00,2024-04-27T23:00:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 1,False,False,False
FD:THR:SYZ:240427:0650:B:158EYM:10000000,تهران,شیراز,اکونومی,تکمیل ظرفیت,ساها,SA,158,2024-04-27T06:50:00,2024-04-27T08:05:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 4,False,False,False
FD:THR:SYZ:240427:0900:H:5611EGH:10000000,تهران,شیراز,اکونومی,کنسل شده,آتا,I3,5611,2024-04-27T09:00:00,2024-04-27T10:20:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 2,False,False,False
FD:THR:SYZ:240427:0730:3:8784EG:10000000,تهران,شیراز,اکونومی,تکمیل ظرفیت,چابهار,RI,8784,2024-04-27T07:30:00,2024-04-27T08:45:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 1,False,False,False
FD:THR:SYZ:240427:1130:3:8762ER:10000000,تهران,شیراز,اکونومی,تکمیل ظرفیت,چابهار,RI,8762,2024-04-27T11:30:00,2024-04-27T12:45:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 1,False,False,False
FD:THR:SYZ:240427:0730:3:8784BC:10000000,تهران,شیراز,بیزینس,تکمیل ظرفیت,چابهار,RI,8784,2024-04-27T07:30:00,2024-04-27T08:45:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 1,False,False,False
FD:THR:SYZ:240427:1825:1:6710EY:10000000,تهران,شیراز,اکونومی,تکمیل ظرفیت,اروان,A1,6710,2024-04-27T18:25:00,2024-04-27T19:55:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 1,False,False,False
FD:THR:SYZ:240427:0200:A:3782EY:10000000,تهران,شیراز,اکونومی,تکمیل ظرفیت,آسمان,EP,3782,2024-04-27T02:00:00,2024-04-27T03:25:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 4,False,False,False
FD:THR:SYZ:240427:1755:A:824EY:10000000,تهران,شیراز,اکونومی,تکمیل ظرفیت,آسمان,EP,824,2024-04-27T17:55:00,2024-04-27T19:20:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 4,False,False,False
FD:THR:SYZ:240427:0810:E:48EJ:10000000,تهران,شیراز,اکونومی,تکمیل ظرفیت,کاسپین,IV,48,2024-04-27T08:10:00,2024-04-27T09:20:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 4,False,False,False
FD:THR:SYZ:240427:0700:Q:1236EA:10000000,تهران,شیراز,اکونومی,تکمیل ظرفیت,قشم ایر,QB,1236,2024-04-27T07:00:00,2024-04-27T08:25:00,0,100000000,0,False,False,3,20,فرودگاه مهرآباد - ترمینال 2,False,False,False
